lat,lon,fullnamero
-10.554741,162.085369,Mount Kaiholonana
-10.554741,162.085369,Kaiholonna
-10.465948,162.055763,Kahua Point
-10.384914,161.433584,Eyo Island
-10.384914,161.433584,Ha’lo
-10.384914,161.433584,Io Island
-7.735265,156.652932,Gore Gore
-7.735265,156.652932,Vella Lavella Island
-7.735265,156.652932,Veka Vekalla
-6.987024,156.018944,Bakiava Island
-6.847412,156.17438,Bagora Island
-6.874545,156.023119,Asie Island
-6.801812,156.094786,Arsaro Point
-6.801812,156.094786,Aroaro Point
-6.991001,156.008274,Awa
-6.991001,156.008274,Aoa Island
-7.409694,155.5569,Alua Island
-7.066587,155.64521,Aloataghala Island
-7.013539,155.702695,Alealena
-7.013539,155.702695,Alealelena Island
-7.04406,155.679626,Alalai Point
-7.123594,155.87826,Cape Stevens
-7.123594,155.87826,Ainitu Point
-7.123594,155.87826,Cape Stephens
-7.013242,155.634292,Aikiki Island
-7.006513,155.695722,Ahiriri Island
-9.568185,161.555216,Purinehau Point
-10.645191,161.624082,Cape Howu
-10.645191,161.624082,Howu Point
-10.692516,161.686423,Haununu Bluff
-7.011462,155.621134,Aelaunu Island
-6.985959,156.028312,Ae Island
-6.822895,156.133175,Abali Toli Point
-8.415447,159.804059,Moumolu Poli
-8.415447,159.804059,Moumolu Poli Island
-7.4362,158.293187,De Serville Island
-7.4362,158.293187,Vakao Island
-7.4362,158.293187,De Surville Island
-7.614947,158.754141,Vaghidala Ite Island
-7.606847,158.756008,Vaghidala Faa Island
-7.765652,158.609192,Tunipina Point
-7.983558,159.306046,Toruo Point
-8.748581,161.027087,Leli Island
-8.748581,161.027087,Leili Island
-8.748581,161.027087,Laili
-8.510257,159.864481,Sigana Island
-8.431189,159.819447,Siasagara Island
-8.431189,159.819447,Siasighara Island
-8.431189,159.819447,Siasigara Island
-9.651707,159.660744,Pyramid Rock
-9.651707,159.660744,Pukunavatu Rock
-9.3327,159.691054,Mount Popori
-9.325028,159.681385,Mount Paru
-9.521883,159.586287,West Cape
-9.521883,159.586287,Paila Point
-9.709919,159.705383,Onekiki Point
-9.366955,159.58337,Cape Nagle
-9.366955,159.58337,Nuhu Point
-9.366955,159.58337,Nugu Point
-9.366955,159.58337,Cape Nugu
-9.366955,159.58337,Nughu Point
-9.52248,159.568753,Nogo Kiki Island
-9.52248,159.568753,Nughu Kiki
-9.52248,159.568753,Nughu Kiki Tiaro
-9.52248,159.568753,Nugu Kiki Cay
-9.252283,161.232288,Manihauhau
-9.252283,161.232288,Manihouhou
-8.55456,160.929852,Farere
-8.71718,160.952357,Fakanakafo Point
-8.412968,160.827099,Fakalaloma
-8.412968,160.827099,Newland
-8.535937,160.916104,Fafoere
-8.324474,160.818086,Dikona’ara Island
-8.553502,160.927025,Lalalo
-8.37473,160.804427,Lafumasi
-8.493663,160.89016,Kwatona’ere
-8.377373,160.806799,Kwaloai
-8.360487,160.794637,Kwale’una
-8.530129,160.91172,Kwaleu
-8.751411,160.949036,Kwakwaru Island
-7.947944,156.508573,Vori Point
-8.403707,159.725508,Dume Hill
-8.163007,159.576174,Mount Dume
-8.396397,159.810403,Draper Point
-8.233846,160.170172,Dick Island
-8.152277,159.618755,Chokru Point
-8.152277,159.618755,Chokoru Point
-8.414322,160.828123,Funaafou
-8.284679,157.188608,Vasu Island
-8.245782,157.112419,Vasavasara Island
-8.080594,159.537311,Sulei Island
-8.379014,159.813625,Suagela Point
-8.09871,159.587456,Sori Point
-8.538027,159.813476,Ghahiratokanamala Point
-8.503094,159.585873,Gauratu Point
-8.400926,159.535988,Gaghada Point
-8.22127,157.068459,Wanawana Island
-8.22127,157.068459,Vonavona Island
-8.22127,157.068459,Parara
-8.235844,157.10792,Vizolo Island
-8.250305,157.119251,Vinasire Island
-8.138357,157.147778,Vila Point
-8.138357,157.147778,South Point
-7.554481,158.313077,Gill Island
-7.554481,158.313077,Vohinara
-8.224818,159.255302,Ghaghaolo Point
-8.022082,159.430085,Gerona Point
-7.554877,158.742166,Fotona Islands
-8.062295,158.993042,Finuana Island
-7.66742,158.505984,Fasana Point
-7.713309,158.499782,Fagho Island
-7.713309,158.499782,Kokopana Island
-7.55043,158.354067,Draper Island
-7.549606,158.364387,Bitters Island
-7.549606,158.364387,Butters Island
-8.550207,159.65138,Sepe Point
-8.174491,159.554267,Mount Sasari
-8.471848,159.608146,San Jorge Island
-8.471848,159.608146,Saint George’s Island
-8.471848,159.608146,Saint George Island
-8.471848,159.608146,Moumolu Naunitu
-8.50123,159.775394,Sandy Point
-8.497369,157.969017,Ereru Island
-8.497369,157.969017,Veuru Island
-8.491211,158.088786,Paleki Island
-8.491211,158.088786,Paleke Island
-8.081373,157.633372,Paili Island
-8.134798,157.313714,Ovuluana Point
-8.363272,157.293356,Ovio Island
-8.303292,157.335218,Ovia Island
-8.282122,157.408127,Omindolovo Point
-8.39274,157.885986,Oloari Island
-8.335949,157.327702,Nusarua Island
-8.307776,157.331477,Nusambuta Island
-8.277561,157.468974,Nusahope
-8.358771,157.303125,Nusaghele Island
-8.278708,157.496624,Nusa Noki Island
-8.278708,157.496624,Nusa Noki
-8.418736,157.91256,Njilatungu Island
-7.977901,157.522842,Njela Island
-8.216536,157.729838,Njalano Point
-8.372317,157.837545,Njahoro Point
-8.028402,157.516452,lonina Hill
-8.330769,157.248296,Londu Maho Point
-8.330769,157.248296,Munda Point
-8.49524,157.64967,Londuanakondere Point
-8.205712,157.641422,Loloviso Point
-8.482948,158.109265,Lulú Island
-8.482948,158.109265,Lolou Island
-8.482948,158.109265,Lubi Island
-8.461531,157.894112,Lokiana Islands
-8.345569,159.855967,Fulakora Point
-8.345569,159.855967,Floakora Point
-8.103191,159.576726,Fish Stake Point
-8.110571,159.591775,Fera Island
-8.110571,159.591775,Fara Island
-8.277051,159.767703,Fapuli Island
-8.277051,159.767703,Fapuhli Island
-8.031577,158.94492,Hujuai Point
-8.031577,158.94492,Langdale
-8.068811,159.494783,Hobaba Point
-8.224715,159.276099,Hnangona Island
-7.966306,158.853552,Hihilena Island
-7.544642,158.343594,Hihibana Island
-7.483439,158.359881,Higere Island
-7.677263,158.490451,Higavai Island
-7.951978,157.076221,Mount Veve
-8.300757,157.145461,Vetenge Island
-8.275249,157.205525,Vesolo Island
-7.530357,158.683352,Bio Island
-7.541376,158.425578,Beanai Siaparo Point
-7.553584,158.360155,Bartlett Island
-7.717798,158.515213,Barrier Island
-7.600946,158.420227,Barora Ite Island
-7.600946,158.420227,Barora Island
-7.497027,158.372713,Barora Fa Island
-7.497027,158.372713,Barora Faa
-7.497027,158.372713,Barola Island
-7.850064,159.075478,Bani Leghahana Island
-7.850064,159.075478,Legahana Island
-7.850064,159.075478,Bani Leghahana Islands
-7.557029,158.530219,Baghafu Point
-8.328325,159.384825,Aubohi Island
-7.686959,158.507321,Anker Island
-7.686959,158.507321,Sauna Island
-8.226329,160.163975,Bird Island
-8.451805,159.79599,Mount Anuha
-8.511123,159.807952,Mount Ala’ala
-7.674497,158.81383,Zuzuao Point
-8.168212,157.476762,Mount Vina Roni
-8.222174,157.649265,Viku Point
-8.222174,157.649265,Viko Point
-8.219615,157.756101,Hungino Island
-8.219615,157.756101,Vikenara Island
-8.219615,157.756101,Hungimo Island
-8.347516,157.322293,Ranggo Island
-8.174503,157.65337,Ramata Island
-8.174503,157.65337,Ramada Island
-8.890532,159.982042,Hanisavo Island
-8.890532,159.982042,Hanesavu
-8.890532,159.982042,Hanesavo Island
-9.467569,159.970097,Gifu Ridge
-7.496131,158.441907,Hethaheta
-7.496131,158.441907,Ketahatd Island
-7.496131,158.441907,Hetaheta Island
-7.62832,158.353505,Helovo Point
-7.62832,158.353505,Helova Point
-7.591085,158.379903,Havi Hill
-7.8972,159.24232,Hakelake Island
-7.8972,159.24232,Hakelake Rock
-7.8972,159.24232,Hakelake
-7.730626,158.539994,Hadana Islands
-7.466603,158.643461,Gulauru Islands
-7.469167,158.631584,Golora Island
-7.772974,158.615713,Ghorobiuna Islands
-7.421402,158.292549,Ghopuria Island
-7.519189,158.688656,Ghizunabeana Islands
-7.519189,158.688656,Gijunabeana Islands
-7.519189,158.688656,Gijunabena Islands
-7.638387,158.779436,Gherona Point
-8.017128,156.765572,Vavu Island
-8.017128,156.765572,Varu Island
-7.913316,157.175737,Waugh Rock
-7.913316,157.175737,Vao Rock
-10.183917,161.946304,The Three Sisters
-10.183917,161.946304,Olu Maiau Islands
-10.183917,161.946304,Le Trois Soeurs
-10.183917,161.946304,Las Tres Marías
-10.183917,161.946304,Olu Malu Islands
-10.183917,161.946304,Old Malau Islands
-10.183917,161.946304,Olu Malau Islands
-10.183917,161.946304,Les Tres Marias
-10.183917,161.946304,Three Sisters Islands
-11.665936,160.131954,Te Hau Point
-10.455108,161.952908,Tawaro Point
-10.455108,161.952908,Taware Point
-10.740181,161.759836,Cape Sydney
-10.740181,161.759836,Baugho Point
-10.608543,162.180969,Narangari Point
-10.608543,162.180969,Naranangari Point
-9.737584,159.75374,Vatuvelevele Point
-9.737584,159.75374,Aowawa Point
-9.06539,159.249075,Ufaon
-9.06539,159.249075,Ufa
-9.435957,159.593349,Tuvu Point
-9.642066,159.714514,Tughuruloki Mountain
-10.299198,161.5844,Wangoraha Point
-10.299198,161.5844,Wangalaha Point
-10.299082,161.720144,Su’uasi Point
-10.837171,162.378986,Naghora Point
-10.837171,162.378986,Cape Surville
-7.571334,158.775966,Tore Point
-7.557725,158.426343,Topili Island
-8.008415,158.926343,Toghahiparo Point
-7.910486,158.776968,Tobona Point
-7.546581,158.728147,Tavagili Island
-7.71663,158.546101,Tapuruna Islands
-8.331935,159.447173,Tanabafe Island
-7.576037,158.659629,Taimihaja Island
-7.576037,158.659629,Taimihaza
-7.43408,158.270131,Sulai Island
-7.566557,158.57126,Sukao Island
-10.568781,162.157029,Mamauale Point
-10.568781,162.157029,Mamaware Point
-10.247315,161.970255,Malaupaina Island
-10.183895,161.946388,Malaulolo Island
-10.183895,161.946388,Malaulalo Island
-10.637909,162.195188,Aslugu Point
-10.637909,162.195188,Asirughu Point
-10.612831,162.187611,Arangakaura Point
-10.344929,161.361295,Anuta Island
-10.344929,161.361295,Yanuta Island
-10.138626,161.92606,Aliiti Island
-10.138626,161.92606,Ali’ite Island
-10.251853,161.763303,Bonaraha Point
-10.251853,161.763303,Pwanaraha Point
-9.458495,159.948805,Mbo Sere
-9.458495,159.948805,Galloping Horse Ridge
-9.426149,159.958985,Point Cruz
-7.82224,158.908864,Mount Ghatere
-7.82224,158.908864,Mount Gaterre
-7.82224,158.908864,Mount Gatere
-7.455932,158.311173,Ghateghe Island
-7.455932,158.311173,Saint Pierre Island
-7.921481,159.206722,Ghasetatauro Rock
-7.921481,159.206722,Gasetaturo Rock
-7.921481,159.206722,Gasetataturo Rock
-7.904183,159.097649,Ghahiratetu Point
-7.602353,158.323152,Ghah’iraleghaha Island
-7.639598,158.390615,Ghahirahobo Island
-7.830661,158.687645,Delakusapana Islands
-7.634246,158.446875,Dangavao Point
-7.558827,158.430976,Carter Point
-7.68947,158.523904,Zoteo Island
-7.68947,158.523904,Captain Island
-7.664384,158.486244,Busen Island
-7.972238,158.929832,Tugele Buse
-7.972238,158.929832,Mount Noble
-7.837729,159.034933,Bubulina Point
-10.815223,162.270743,Na One Island
-10.815223,162.270743,Anchor
-10.815223,162.270743,Naoni Island
-10.253783,161.717865,Namo Beach
-10.338635,161.273563,Achard Point
-10.338635,161.273563,Point Harani’ia
-10.338635,161.273563,Cape Harani’ia
-10.338635,161.273563,Acnard Point
-10.850346,162.272978,Goroweni Point
-10.850346,162.272978,Ghoroweni Point
-10.278468,161.977271,South Point
-10.41959,161.465044,Hunanuta
-10.41959,161.465044,Shark Islands
-10.892328,162.448617,Santa Catalina Island
-10.892328,162.448617,Owa Riki Island
-10.892328,162.448617,Aguari
-10.892328,162.448617,Owa
-10.892328,162.448617,Oa Riki
-10.832002,162.466864,Owa Raha Island
-10.832002,162.466864,Oa Raha
-10.832002,162.466864,Ouah
-10.832002,162.466864,Itapa
-10.832002,162.466864,Santa Ana
-10.832002,162.466864,Santa Ana Island
-10.832002,162.466864,Santa Anna Island
-10.832002,162.466864,Owa Rafa
-10.832002,162.466864,Owa
-10.551088,161.828101,San Christóbal Island
-10.551088,161.828101,Makira Island
-10.551088,161.828101,San Cirstóbal
-10.551088,161.828101,San Christoval
-10.551088,161.828101,Arossi
-10.551088,161.828101,Bauro Island
-10.551088,161.828101,San Cristoval
-10.551088,161.828101,San Cristobal
-11.614739,160.190522,Rennell Island
-11.614739,160.190522,Rennel Island
-11.614739,160.190522,Mu Nggava
-11.614739,160.190522,Mo Ngava
-10.811019,162.303049,Na Finua Island
-7.696775,158.543696,Commander Island
-7.696775,158.543696,Bohiana Island
-7.856689,158.716808,Boetopao Island
-7.535782,158.422632,Boe Point
-10.190063,161.335189,Cape Recherche
-10.190063,161.335189,Gaonai’uria Point
-10.190063,161.335189,Hanataru Point
-10.734982,162.244501,Mount Erskine
-10.469746,161.481434,Cape D’Entrecasteaux
-10.469746,161.481434,Anatopa’a Point
-10.495435,161.490523,Cone Rocks
-10.495435,161.490523,Rua Araa
-8.520358,159.814121,Mount Pindaravu
-8.521396,159.87781,Pilo Island
-8.249525,159.733687,Pegu Point
-9.260428,159.673216,Tangongote Point
-9.260428,159.673216,Tongenoti Point
-9.102176,159.263946,Talina
-9.33626,159.593156,Talevo Point
-9.33626,159.593156,Talevu Point
-9.559075,161.546233,Polapaine Point
-9.559075,161.546233,Bolapaine
-9.559075,161.546233,Bolabaita
-9.472705,161.248804,Perimumu Island
-9.414649,161.357844,Orlu Island
-9.414649,161.357844,O’orou Island
-7.480408,158.658617,Valido Point
-10.291529,161.720234,Paunanii Point
-10.291529,161.720234,Pwaunani’a Point
-10.291529,161.720234,Pauuaniia Point
-10.17473,161.683002,Pio Island
-10.17473,161.683002,Biu
-10.17473,161.683002,Bio Island
-10.501869,161.545551,Mount Philip
-10.564397,161.51186,Pariina Point
-9.480969,159.984274,Mount Austen
-9.480969,159.984274,Mount Aesten
-9.480969,159.984274,Mambulu
-9.435041,159.957919,Vavaea Ridge
-7.364091,155.560396,Treasury Island
-7.364091,155.560396,Stirling Island
-7.364091,155.560396,Mono Island
-7.038621,155.997226,Mokunrapa Island
-7.005581,155.615046,Moku Island
-8.491423,160.886508,Fou’iatekwa
-8.365504,160.794865,Foufoiasi
-8.408554,160.827811,Foueda
-8.458799,160.845938,Foubebe
-8.42041,160.827142,Foubebe
-10.411999,161.793788,Lakenna Point
-10.411999,161.793788,Pakera Point
-10.411999,161.793788,Lakena Point
-10.631467,161.608286,Na Pagigi Island
-10.631467,161.608286,Pagigi Island
-10.399537,161.745189,Maoraha Island
-10.44936,161.902699,Manahinua Point
-10.44936,161.902699,Manahina Point
-8.497497,157.995335,Pulanga Island
-8.497497,157.995335,Puianga Island
-8.357279,157.296005,Pukuni Island
-8.410214,157.878553,Poghepoghere Islands
-8.350574,157.302403,Piraka Island
-8.266482,157.43163,Pinangge Island
-8.26201,157.773669,Piluru Point
-8.460145,158.018123,Petu Point
-8.461962,158.021479,Petu Island
-8.304693,157.548368,Petani Point
-8.334189,157.557503,Petani Island
-8.48484,158.094209,Pelevo Island
-8.462084,158.024855,Patusuvulu Island
-8.297752,157.343529,Patuhihiu Island
-8.398771,157.314733,Papaleke Island
-8.396563,157.325861,Bau Island
-8.396563,157.325861,Pao Island
-8.403801,157.333944,Panggupanggu Island
-8.359477,157.283229,Panao Island
-9.706494,161.535001,Salupala Point
-9.310474,161.324023,Hauhari’i
-9.310474,161.324023,Sail Rock
-8.483142,159.776949,Mount Saikile
-8.742188,159.89019,Rua Ndika
-8.742188,159.89019,Rua Dika Island
-8.485775,159.725969,Round Island
-8.485775,159.725969,Ngalijongo
-8.315095,159.817758,Roghasi Point
-10.370853,161.671992,Castle Peak
-10.825826,162.191254,Marau Island
-10.712121,161.723226,Rihuaraha Point
-8.991528,159.234256,Ta
-9.512563,159.585837,Suvatara Point
-9.684495,159.699953,Serapina Point
-9.684495,159.699953,Adolphus Point
-9.684495,159.699953,Mataisu Point
-9.684495,159.699953,Malaisu Point
-9.324246,159.709166,Mount Sambaha
-9.27705,159.711681,Popoki
-9.27705,159.711681,Mount Roundhead
-9.723905,159.740723,Ravu Point
-8.329231,160.817975,Ferata’a Island
-8.329231,160.817975,Ferata’aa
-8.492175,160.887685,Ferasubua
-8.520816,160.906322,Feraodoa
-10.474857,162.083551,Mahua Point
-10.474857,162.083551,Cape Mahua
-8.313783,157.313325,Lipa Point
-8.398805,157.897939,Lipalipata Island
-8.372804,157.512352,Langarana Island
-8.343632,157.650737,Mount Lambe
-8.279685,157.465194,Nusu Kuvukuvu
-8.279685,157.465194,Nusa Kuvukuvu Island
-8.404523,157.311378,Kurukuru Island
-8.398304,157.908,Kuriao Island
-8.372252,157.233656,Kundukundu Nomana Island
-8.372252,157.233656,Kundu Kundu Island
-8.372252,157.233656,Nasangue
-7.715457,158.529582,Zizihu Island
-7.574072,158.76673,Zaghi Point
-7.496945,158.669623,Vurongana Island
-7.695547,158.561106,Virighai Point
-7.469704,158.341334,Viketongana Island
-7.469704,158.341334,Viketangana
-7.501949,158.63832,Vidirina Island
-7.606765,158.496053,Vidi Island
-7.631366,158.460773,Vedekeo Point
-8.034184,158.949486,Vavaheo Point
-7.730004,158.530563,Vavaheo Islands
-9.514324,161.312884,Oi’oru
-9.714593,162.005559,Ngorangora Point
-9.513642,161.330941,Nanamo
-9.483802,161.377109,Mate Island
-9.480839,161.376899,Marauniau
-9.480839,161.376899,Master Island
-8.473903,160.861993,Ferailalo
-8.489246,160.884205,Feraboa
-8.535732,159.690151,Rangana Point
-8.258898,160.187603,Ramos Island
-9.516226,161.291233,Marunihou Point
-9.46988,161.237047,Maroria Island
-9.46988,161.237047,Marrolier Island
-9.513323,161.281111,Marauni’ao Island
-9.654441,161.431564,Marau Islands
-9.526624,161.473178,Mala Mwaimwei
-9.526624,161.473178,Small Malaita
-9.526624,161.473178,Maramasike
-9.516573,161.27727,Manihuu
-7.595481,158.40425,Mount Sugaliliu
-7.580036,158.732221,Suavanao Point
-7.92258,159.132244,Soviri Point
-8.22215,159.287103,Solea Point
-7.980252,159.365233,Rarahina Point
-7.980252,159.365233,Solanandiro Point
-7.980252,159.365233,Solanondiro Point
-7.980252,159.365233,Solanadiro Point
-7.980252,159.365233,Solonadiro Point
-7.491334,158.698887,Sogumao Ite Island
-7.500113,158.67447,Sogumao Island
-7.498447,158.686432,Sogomauhiti Islands
-8.283109,159.385132,Sisimi Point
-7.574036,158.576158,Sisilipi Island
-7.904989,159.162543,Sisaga Point
-7.904989,159.162543,Sisiga Point
-7.813589,158.68999,Sisibena Island
-7.830767,158.994507,Sirasira Island
-7.982908,158.889745,Sima Point
-7.564436,158.334458,Sigholehe Point
-8.300394,157.346793,Nitara Island
-8.350869,157.858728,Ngusi Ngusi
-8.350869,157.858728,Nggusengguse Islands
-8.374885,157.239517,Kundukundu Hite Island
-8.374885,157.239517,Beresford
-8.318896,157.348668,Kuliziri Point
-8.396775,157.340612,Kokorana Island
-8.396775,157.340612,Kukurana Island
-8.492528,158.016217,Kuila Island
-8.317321,157.831365,Kotukuriana Island
-8.317321,157.831365,Katukuriana Island
-8.364164,157.340174,Kosianae Point
-8.364164,157.340174,Sturdey Point
-8.329769,157.567834,Koragha Island
-8.056944,157.620884,Kolohingoma Island
-8.056944,157.620884,Kolohengomo Island
-8.056944,157.620884,Kolohingomo Island
-8.337299,157.274228,Kokohale Island
-7.943423,156.946518,Varu Point
-7.943423,156.946518,Veru Point
-7.412074,155.555767,Pa’a Pa’a Point
-6.794002,156.015904,Ovau Island
-7.077074,155.889682,Orlofe
-7.077074,155.889682,Orlafe
-7.077074,155.889682,Orloffe Island
-7.077074,155.889682,Orlofi Island
-7.075171,155.897747,Onua Island
-6.644511,156.110501,Oema Atoll
-6.686206,156.097532,Oema
-6.85018,156.18421,Obeani Island
-6.85018,156.18421,Cyprian Bridge Island
-6.920564,155.889845,Nusave Island
-6.947469,155.909238,Nusakova Island
-6.947469,155.909238,Nusakoa
-6.981667,156.011043,Nuhanaha Island
-6.982645,156.052566,Nimutia Point
-6.994968,155.817592,Nighutuai Point
-6.924716,155.934671,Niellei
-6.924716,155.934671,Nielai Island
-6.848264,156.134441,New Island
-7.000938,155.786498,Lorau Point
-6.992792,156.049374,Lohangkiki Island
-7.030907,156.017906,Loghobuai Island
-6.882601,156.011972,Lobisina Rock
-7.01296,155.681367,Leaoa Point
-7.032709,155.651866,Laumono
-7.032709,155.651866,Laomana Island
-8.468671,160.854641,Marafo
-8.511508,160.905647,Mangonia Point
-8.304272,160.790551,Manoba Island
-8.304272,160.790551,Manaoba Island
-8.304272,160.790551,Ngwalulu
-8.304272,160.790551,Elisabeth Island
-8.304272,160.790551,Maana’oba
-8.404836,160.834318,Manaafe
-9.368056,159.864124,Tassafarongo
-9.368056,159.864124,Tasivarongo Point
-9.368056,159.864124,Tasavaronga
-9.368056,159.864124,Tassafaronga Point
-9.368056,159.864124,Tassafarong Point
-9.740465,159.8685,Mount Tasambagha
-9.394773,159.879744,Tandai Kiki Point
-9.654982,159.97712,Mount Tambunanguu
-9.449153,159.945739,Tanavaa
