RC,UFI,UNI,LAT,LONG,DMS_LAT,DMS_LONG,MGRS,JOG,FC,DSG,PC,CC1,ADM1,POP,ELEV,CC2,NT,LC,SHORT_FORM,GENERIC,SORT_NAME_RO,FULL_NAME_RO,FULL_NAME_ND_RO,SORT_NAME_RG,FULL_NAME_RG,FULL_NAME_ND_RG,NOTE,MODIFY_DATE,DISPLAY,NAME_RANK,NAME_LINK,TRANSL_CD,NM_MODIFY_DATE,F_EFCTV_DT,F_TERM_DT
5,-1550550,-2207153,-10.458176,161.938573,10:27:29S,161:56:19E,57LZJ2172642431,SC57-12,H,STM,,BP,0,,,,N,,,,PAWA,Pawa,Pawa,PAWA,Pawa,Pawa,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550550,-2207154,-10.458176,161.938573,10:27:29S,161:56:19E,57LZJ2172642431,SC57-12,H,STM,,BP,0,,,,V,,,,PAWACREEK,Pawa Creek,Pawa Creek,PAWACREEK,Pawa Creek,Pawa Creek,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1545188,-2200303,-9.677478,159.913457,9:40:39S,159:54:48E,57LXK0021230112,SC57-07,H,STM,,BP,0,,,,N,,Chaniura,,CHANIURARIVER,Chaniura River,Chaniura River,CHANIURARIVER,Chaniura River,Chaniura River,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545174,-2200285,-9.560279,159.851848,9:33:37S,159:51:07E,57LWK9348543089,SC57-07,H,STM,,BP,0,,,,N,,Chaha,,CHAHARIVER,Chaha River,Chaha River,CHAHARIVER,Chaha River,Chaha River,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545173,-2200284,-9.571022,159.857344,9:34:16S,159:51:26E,57LWK9408541899,SC57-07,H,STM,,BP,0,,,,N,,Chaha Naki,,CHAHANAKIRIVER,Chaha Naki River,Chaha Naki River,CHAHANAKIRIVER,Chaha Naki River,Chaha Naki River,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545172,-2200283,-9.570286,159.857945,9:34:13S,159:51:29E,57LWK9415141980,SC57-07,H,STM,,BP,0,,,,N,,Chaha Mane,,CHAHAMANERIVER,Chaha Mane River,Chaha Mane River,CHAHAMANERIVER,Chaha Mane River,Chaha Mane River,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1544863,-2199687,-9.456956,159.782895,9:27:25S,159:46:58E,57LWK8594354531,SC57-07,H,STM,,BP,0,,,,N,,Araveu,,ARAVEURIVER,Araveu River,Araveu River,ARAVEURIVER,Araveu River,Araveu River,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1544658,-2199424,-9.594956,159.949446,9:35:42S,159:56:58E,57LXK0418639226,SC57-07,H,STM,,BP,0,,,,N,,Aho,,AHORIVER,Aho River,Aho River,AHORIVER,Aho River,Aho River,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553452,-2210837,-9.690219,159.709801,9:41:25S,159:42:35E,57LWK7786528756,SC57-07,H,BAY,,BP,0,,,,N,,,,WANDERERBAY,Wanderer Bay,Wanderer Bay,WANDERERBAY,Wanderer Bay,Wanderer Bay,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553131,-2210454,-9.251269,159.70713,9:15:05S,159:42:26E,57LWK7767177291,SC57-07,H,STM,,BP,0,,,,N,,Veravaolu,,VERAVAOLURIVER,Veravaolu River,Veravaolu River,VERAVAOLURIVER,Veravaolu River,Veravaolu River,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549170,-2205360,-7.395646,155.583257,7:23:44S,155:35:00E,56MQS8517081686,SB56-16,H,STM,,BP,0,,,,N,,,,MISOA,Misoa,Misoa,MISOA,Misoa,Misoa,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545581,-2200826,-8.713247,160.682147,8:42:48S,160:40:56E,57LXL8506036439,SC57-04,H,BAY,,BP,0,,,,N,,,,FIUBAY,Fiu Bay,Fiu Bay,FIUBAY,Fiu Bay,Fiu Bay,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550361,-2206903,-10.796763,162.248736,10:47:48S,162:14:55E,58LAP9912905138,SC57-12,H,STM,,BP,0,,,,N,,,,PAGHENI,Pagheni,Pagheni,PAGHENI,Pagheni,Pagheni,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550361,-2206900,-10.796763,162.248736,10:47:48S,162:14:55E,58LAP9912905138,SC57-12,H,STM,,BP,0,,,,V,,,,PAGENI,Pageni,Pageni,PAGENI,Pageni,Pageni,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1548412,-2204476,-10.429072,161.50341,10:25:45S,161:30:12E,57LYJ7407746063,SC57-12,H,STM,,BP,0,,,,N,,,,MANIWAI,Maniwai,Maniwai,MANIWAI,Maniwai,Maniwai,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548409,-2204471,-10.611982,162.12039,10:36:43S,162:07:13E,58LAP8489225464,SC57-12,H,STM,,BP,0,,,,V,,,,MANIRAME,Manirame,Manirame,MANIRAME,Manirame,Manirame,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1548409,-2204472,-10.611982,162.12039,10:36:43S,162:07:13E,58LAP8489225464,SC57-12,H,STM,,BP,0,,,,N,,,,MANIROME,Manirome,Manirome,MANIROME,Manirome,Manirome,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548404,-2204466,-10.567415,162.135125,10:34:03S,162:08:06E,58LAP8646030413,SC57-12,H,STM,,BP,0,,,,N,,,,MANINE,Manine,Manine,MANINE,Manine,Manine,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548403,-2204465,-10.557411,162.13763,10:33:27S,162:08:15E,58LAP8672431522,SC57-12,H,STM,,BP,0,,,,N,,,,MANIKURUKURU,Manikurukuru,Manikurukuru,MANIKURUKURU,Manikurukuru,Manikurukuru,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548403,-2204400,-10.557411,162.13763,10:33:27S,162:08:15E,58LAP8672431522,SC57-12,H,STM,,BP,0,,,,V,,,,MANEKURUKURU,Manekurukuru,Manekurukuru,MANEKURUKURU,Manekurukuru,Manekurukuru,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1548333,-2204370,-10.53556,161.51349,10:32:08S,161:30:49E,57LYJ7508734269,SC57-12,H,HBR,,BP,0,,,,N,,,,MANAWAIHARBOUR,Manawai Harbour,Manawai Harbour,MANAWAIHARBOUR,Manawai Harbour,Manawai Harbour,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548333,-2204477,-10.53556,161.51349,10:32:08S,161:30:49E,57LYJ7508734269,SC57-12,H,HBR,,BP,0,,,,V,,,,MANIWAIHARBOUR,Maniwai Harbour,Maniwai Harbour,MANIWAIHARBOUR,Maniwai Harbour,Maniwai Harbour,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1548311,-2204340,-10.352658,161.439272,10:21:10S,161:26:21E,57LYJ6711654574,SC57-12,H,STM,,BP,0,,,,V,,,,MAMO,Mamo,Mamo,MAMO,Mamo,Mamo,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1548311,-2204342,-10.352658,161.439272,10:21:10S,161:26:21E,57LYJ6711654574,SC57-12,H,STM,,BP,0,,,,N,,,,MAMU,Mamu,Mamu,MAMU,Mamu,Mamu,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550803,-2207471,-8.131935,157.321656,8:07:55S,157:19:18E,57LUM1508200733,SC57-01,H,STM,,BP,0,,,,N,,,,PUNDOKONA,Pundokona,Pundokona,PUNDOKONA,Pundokona,Pundokona,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550803,-2210897,-8.131935,157.321656,8:07:55S,157:19:18E,57LUM1508200733,SC57-01,H,STM,,BP,0,,,,V,,,,WHARTON,Wharton,Wharton,WHARTON,Wharton,Wharton,,2010-11-19,"1,2,3,4,5",,,,1993-09-01,,
5,-1550660,-2207291,-8.272677,157.331311,8:16:22S,157:19:53E,57LUL1621185172,SC57-01,H,STM,,BP,0,,,,N,,,,PIRAKE,Pirake,Pirake,PIRAKE,Pirake,Pirake,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550651,-2207282,-8.218047,157.753674,8:13:05S,157:45:13E,57LUL6271991383,SC57-02,H,CHNM,,BP,0,,,,N,,,,PIPAPASSAGE,Pipa Passage,Pipa Passage,PIPAPASSAGE,Pipa Passage,Pipa Passage,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550651,-2207281,-8.218047,157.753674,8:13:05S,157:45:13E,57LUL6271991383,SC57-02,H,CHNM,,BP,0,,,,V,,,,PIPAENTRANCE,Pipa Entrance,Pipa Entrance,PIPAENTRANCE,Pipa Entrance,Pipa Entrance,,2010-11-19,"1,2,3,4,5",,,,1993-09-01,,
5,-1550645,-2200959,-8.414072,157.870082,8:24:51S,157:52:12E,57LUL7560569746,SC57-02,H,STM,,BP,0,,,,V,,,,GATUKAIRIVER,Gatukai River,Gatukai River,GATUKAIRIVER,Gatukai River,Gatukai River,,2010-11-19,"1,2,3,4,5",,,,1993-09-01,,
5,-1550645,-2207273,-8.414072,157.870082,8:24:51S,157:52:12E,57LUL7560569746,SC57-02,H,STM,,BP,0,,,,N,,,,PINGONGGATOKAE,Pingonggatokae,Pingonggatokae,PINGONGGATOKAE,Pingonggatokae,Pingonggatokae,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550624,-2200813,-8.444572,157.303279,8:26:40S,157:18:12E,57LUL1320566147,SC57-01,H,STM,,BP,0,,,,V,,,,FIKE,Fike,Fike,FIKE,Fike,Fike,,2010-11-19,"1,2,3,4,5",,,,1993-09-01,,
5,-1550624,-2207249,-8.444572,157.303279,8:26:40S,157:18:12E,57LUL1320566147,SC57-01,H,STM,,BP,0,,,,N,,,,PIKE,Pike,Pike,PIKE,Pike,Pike,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550569,-2207177,-8.407982,157.34319,8:24:29S,157:20:35E,57LUL1758270213,SC57-01,H,STM,,BP,0,,,,N,,,,PENGGUI,Penggui,Penggui,PENGGUI,Penggui,Penggui,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551836,-2208812,-9.722595,161.989966,9:43:21S,161:59:24E,57LZK2810223811,SC57-08,H,HBR,,BP,0,,,,N,,,,SUUMOLIHARBOUR,Su’u Moli Harbour,Su'u Moli Harbour,SUUMOLIHARBOUR,Su’u Moli Harbour,Su'u Moli Harbour,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551836,-2206273,-9.722595,161.989966,9:43:21S,161:59:24E,57LZK2810223811,SC57-08,H,HBR,,BP,0,,,,V,,,,NGORANGORA,Ngoran Gora,Ngoran Gora,NGORANGORA,Ngoran Gora,Ngoran Gora,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1551833,-2208809,-9.277771,161.208003,9:16:40S,161:12:29E,57LYK4256073684,SC57-08,H,STM,,BP,0,,,,N,,,,SUUMASIKE,Su’u Masike,Su'u Masike,SUUMASIKE,Su’u Masike,Su'u Masike,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551831,-2208651,-9.676013,161.519736,9:40:34S,161:31:11E,57LYK7650629386,SC57-08,H,COVE,,BP,0,,,,V,,,,SUALAHA,Sualaha,Sualaha,SUALAHA,Sualaha,Sualaha,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1551831,-2208807,-9.676013,161.519736,9:40:34S,161:31:11E,57LYK7650629386,SC57-08,H,COVE,,BP,0,,,,N,,,,SUULAHACOVE,Su’ulaha Cove,Su'ulaha Cove,SUULAHACOVE,Su’ulaha Cove,Su'ulaha Cove,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551830,-2208806,-9.674366,161.523961,9:40:28S,161:31:26E,57LYK7697129565,SC57-08,H,STM,,BP,0,,,,N,,,,SUULAHA,Su’ulaha,Su'ulaha,SUULAHA,Su’ulaha,Su'ulaha,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551589,-2208490,-9.297562,161.057724,9:17:51S,161:03:28E,57LYK2603171594,SC57-08,H,STM,,BP,0,,,,N,,,,SIUA,Si’ua,Si'ua,SIUA,Si’ua,Si'ua,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551566,-2208461,-9.326796,161.185713,9:19:36S,161:11:09E,57LYK4007668275,SC57-08,H,STM,,BP,0,,,,N,,,,SIRI,Siri,Siri,SIRI,Siri,Siri,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551559,-2208448,-9.653402,161.501106,9:39:12S,161:30:04E,57LYK7447831903,SC57-08,H,COVE,,BP,0,,,,N,,,,SIORUHARBOUR,Si’oru Harbour,Si'oru Harbour,SIORUHARBOUR,Si’oru Harbour,Si'oru Harbour,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551500,-2208369,-9.382701,161.199909,9:22:58S,161:12:00E,57LYK4159862081,SC57-08,H,STM,,BP,0,,,,N,,,,SIHORA,Sihora,Sihora,SIHORA,Sihora,Sihora,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551191,-2207956,-9.389966,161.218649,9:23:24S,161:13:07E,57LYK4365261264,SC57-08,H,STM,,BP,0,,,,N,,,,RUUMA,Ru’uma,Ru'uma,RUUMA,Ru’uma,Ru'uma,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545580,-2200825,-8.711091,160.685691,8:42:40S,160:41:08E,57LXL8545136675,SC57-04,H,STM,,BP,0,,,,N,,,,FIU,Fiu,Fiu,FIU,Fiu,Fiu,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551210,-2207981,-8.500944,159.788463,8:30:03S,159:47:18E,57LWL8678160233,SC57-03,H,STM,,BP,0,,,,N,,,,SAGHE,Saghe,Saghe,SAGHE,Saghe,Saghe,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551160,-2207911,-8.28086,159.726445,8:16:51S,159:43:35E,57LWL8000084579,SC57-03,H,STM,,BP,0,,,,N,,,,RUBA,Ruba,Ruba,RUBA,Ruba,Ruba,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551129,-2207873,-8.411021,159.685267,8:24:40S,159:41:07E,57LWL7544070197,SC57-03,H,STM,,BP,0,,,,N,,,,ROTUE,Rotue,Rotue,ROTUE,Rotue,Rotue,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551070,-2207808,-8.411743,159.675032,8:24:42S,159:40:30E,57LWL7431370119,SC57-03,H,STM,,BP,0,,,,V,,,,RIUKOVELE,Riukovele,Riukovele,RIUKOVELE,Riukovele,Riukovele,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1551070,-2207807,-8.411743,159.675032,8:24:42S,159:40:30E,57LWL7431370119,SC57-03,H,STM,,BP,0,,,,N,,,,RIUKOUELE,Riukouele,Riukouele,RIUKOUELE,Riukouele,Riukouele,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551046,-2207777,-8.273413,159.714554,8:16:24S,159:42:52E,57LWL7869285405,SC57-03,H,STM,,BP,0,,,,N,,,,RIHIKOLOAO,Rihikolo’ao,Rihikolo'ao,RIHIKOLOAO,Rihikolo’ao,Rihikolo'ao,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551045,-2207776,-8.141314,159.587277,8:08:29S,159:35:14E,57LWM6469600033,SC57-03,H,STM,,BP,0,,,,N,,,,RIFUKOTI,Rifukoti,Rifukoti,RIFUKOTI,Rifukoti,Rifukoti,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550972,-2207673,-8.364318,159.580392,8:21:52S,159:34:49E,57LWL6390275379,SC57-03,H,STM,,BP,0,,,,N,,,,RAVIHI,Ravihi,Ravihi,RAVIHI,Ravihi,Ravihi,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550941,-2207637,-8.500342,159.567834,8:30:01S,159:34:04E,57LWL6249760342,SC57-03,H,BAY,,BP,0,,,,N,,,,RATABAY,Rata Bay,Rata Bay,RATABAY,Rata Bay,Rata Bay,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550940,-2207636,-8.499625,159.570323,8:29:59S,159:34:13E,57LWL6277160421,SC57-03,H,STM,,BP,0,,,,N,,,,RATA,Rata,Rata,RATA,Rata,Rata,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550938,-2207634,-8.376399,159.63882,8:22:35S,159:38:20E,57LWL7033374033,SC57-03,H,STM,,BP,0,,,,N,,,,RASA,Rasa,Rasa,RASA,Rasa,Rasa,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551776,-2208300,-9.086219,159.16771,9:05:10S,159:10:04E,57LWK1842995611,SC57-07,H,CHNM,,BP,0,,,,V,,,,SERAMEOHOL,Sera me Ohol,Sera me Ohol,SERAMEOHOL,Sera me Ohol,Sera me Ohol,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1551776,-2208742,-9.086219,159.16771,9:05:10S,159:10:04E,57LWK1842995611,SC57-07,H,CHNM,,BP,0,,,,N,,,,SUNLIGHTCHANNEL,Sunlight Channel,Sunlight Channel,SUNLIGHTCHANNEL,Sunlight Channel,Sunlight Channel,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551756,-2208716,-9.432097,159.598015,9:25:56S,159:35:53E,57LWK6565157320,SC57-07,H,COVE,,BP,0,,,,N,,,,SUMATEBAY,Sumate Bay,Sumate Bay,SUMATEBAY,Sumate Bay,Sumate Bay,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551756,-2208246,-9.432097,159.598015,9:25:56S,159:35:53E,57LWK6565157320,SC57-07,H,COVE,,BP,0,,,,V,,,,SAVOLICOVE,Savoli Cove,Savoli Cove,SAVOLICOVE,Savoli Cove,Savoli Cove,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1551693,-2208629,-9.270043,159.634392,9:16:12S,159:38:04E,57LWK6967775230,SC57-07,H,RF,,BP,0,,,,N,,,,SOWREEF,Sow Reef,Sow Reef,SOWREEF,Sow Reef,Sow Reef,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551008,-2207724,-9.077443,159.212091,9:04:39S,159:12:44E,57LWK2330796579,SC57-07,H,CHNM,,BP,0,,,,N,,,,RENARDSOUND,Renard Sound,Renard Sound,RENARDSOUND,Renard Sound,Renard Sound,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551008,-2202662,-9.077443,159.212091,9:04:39S,159:12:44E,57LWK2330796579,SC57-07,H,CHNM,,BP,0,,,,V,,,,KOKOLAONOHOL,Kokolaonohol,Kokolaonohol,KOKOLAONOHOL,Kokolaonohol,Kokolaonohol,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1550234,-2206733,-9.658854,161.568375,9:39:32S,161:34:06E,57LYK8186131245,SC57-08,H,HBR,,BP,0,,,,N,,,,OLUSUUHARBOUR,Olusu’u Harbour,Olusu'u Harbour,OLUSUUHARBOUR,Olusu’u Harbour,Olusu'u Harbour,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550234,-2209565,-9.658854,161.568375,9:39:32S,161:34:06E,57LYK8186131245,SC57-08,H,HBR,,BP,0,,,,V,,,,THREEHARBOURS,Three Harbours,Three Harbours,THREEHARBOURS,Three Harbours,Three Harbours,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1548152,-2204132,-10.606827,161.682495,10:36:25S,161:40:57E,57LYJ9352826228,SC57-12,H,STM,,BP,0,,,,N,,,,MAHUARA,Mahuara,Mahuara,MAHUARA,Mahuara,Mahuara,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548133,-2204102,-10.440069,161.836423,10:26:24S,161:50:11E,57LZJ1055144538,SC57-12,H,BAY,,BP,0,,,,N,,,,MAGHOHABAY,Maghoha Bay,Maghoha Bay,MAGHOHABAY,Maghoha Bay,Maghoha Bay,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548132,-2204108,-10.458039,161.866713,10:27:29S,161:52:00E,57LZJ1385242518,SC57-12,H,STM,,BP,0,,,,V,,,,MAGOHA,Magoha,Magoha,MAGOHA,Magoha,Magoha,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1548132,-2204101,-10.458039,161.866713,10:27:29S,161:52:00E,57LZJ1385242518,SC57-12,H,STM,,BP,0,,,,N,,,,MAGHOHA,Maghoha,Maghoha,MAGHOHA,Maghoha,Maghoha,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548123,-2204092,-10.453552,161.835138,10:27:13S,161:50:06E,57LZJ1039743046,SC57-12,H,STM,,BP,0,,,,N,,,,MAEPUA,Maepua,Maepua,MAEPUA,Maepua,Maepua,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548032,-2203965,-11.616193,160.064196,11:36:58S,160:03:51E,57LXH1601515669,SC57-15,H,BAY,,BP,0,,,,N,,,,LUGHUGHIBAY,Lughughi Bay,Lughughi Bay,LUGHUGHIBAY,Lughughi Bay,Lughughi Bay,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548031,-2203964,-11.687369,160.281956,11:41:15S,160:16:55E,57LXH3972207699,SC57-15,H,BAY,,BP,0,,,,N,,,,LUGHUBAY,Lughu Bay,Lughu Bay,LUGHUBAY,Lughu Bay,Lughu Bay,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548031,-2203379,-11.687369,160.281956,11:41:15S,160:16:55E,57LXH3972207699,SC57-15,H,BAY,,BP,0,,,,V,,,,KUNGAVABAY,Kungava Bay,Kungava Bay,KUNGAVABAY,Kungava Bay,Kungava Bay,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1548031,-2203380,-11.687369,160.281956,11:41:15S,160:16:55E,57LXH3972207699,SC57-15,H,BAY,,BP,0,,,,V,,,,KUNGGAVABAY,Kunggava Bay,Kunggava Bay,KUNGGAVABAY,Kunggava Bay,Kunggava Bay,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1548031,-2202193,-11.687369,160.281956,11:41:15S,160:16:55E,57LXH3972207699,SC57-15,H,BAY,,BP,0,,,,V,,,,KANGGAVABAY,Kanggava Bay,Kanggava Bay,KANGGAVABAY,Kanggava Bay,Kanggava Bay,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1547834,-2203698,-11.548094,160.157083,11:32:53S,160:09:25E,57LXH2617323161,SC57-15,H,BAY,,BP,0,,,,N,,,,LAVENABAY,Lavena Bay,Lavena Bay,LAVENABAY,Lavena Bay,Lavena Bay,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547824,-2203683,-10.598921,162.051107,10:35:56S,162:03:04E,58LAP7729026839,SC57-12,H,STM,,BP,0,,,,N,,,,LAUTO,Lauto,Lauto,LAUTO,Lauto,Lauto,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546917,-2202540,-10.452636,161.91246,10:27:09S,161:54:45E,57LZJ1887043071,SC57-12,H,BAY,,BP,0,,,,N,,,,KIRAKIRABAY,Kirakira Bay,Kirakira Bay,KIRAKIRABAY,Kirakira Bay,Kirakira Bay,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547908,-2203803,-8.286369,157.807499,8:17:11S,157:48:27E,57LUL6867283846,SC57-02,H,CHNM,,BP,0,,,,N,,,,LINGGUTUPASSAGE,Linggutu Passage,Linggutu Passage,LINGGUTUPASSAGE,Linggutu Passage,Linggutu Passage,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547908,-2203805,-8.286369,157.807499,8:17:11S,157:48:27E,57LUL6867283846,SC57-02,H,CHNM,,BP,0,,,,V,,,,LINGUTUENTRANCE,Lingutu Entrance,Lingutu Entrance,LINGUTUENTRANCE,Lingutu Entrance,Lingutu Entrance,,2010-11-19,"1,2,3,4,5",,,,1993-09-01,,
5,-1547890,-2203776,-8.02255,157.58822,8:01:21S,157:35:18E,57LUM4441612942,SC57-02,H,HBR,,BP,0,,,,N,,,,LEVERHARBOUR,Lever Harbour,Lever Harbour,LEVERHARBOUR,Lever Harbour,Lever Harbour,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547865,-2203740,-8.23002,157.234416,8:13:48S,157:14:04E,57LUL0551589844,SC57-01,H,STM,,BP,0,,,,N,,,,LEMBU,Lembu,Lembu,LEMBU,Lembu,Lembu,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547831,-2203694,-8.289979,157.779624,8:17:24S,157:46:47E,57LUL6560283438,SC57-02,H,STM,,BP,0,,,,N,,,,PIONGOLAVATA,Piongo Lavata,Piongo Lavata,LAVATA PIONGO,"Lavata, Piongo","Lavata, Piongo",,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547831,-2207279,-8.289979,157.779624,8:17:24S,157:46:47E,57LUL6560283438,SC57-02,H,STM,,BP,0,,,,V,,,,PIONGOLAVATARIVER,Piongo Lavata River,Piongo Lavata River,PIONGOLAVATARIVER,Piongo Lavata River,Piongo Lavata River,,2010-11-19,"1,2,3,4,5",,,,1993-09-01,,
5,-1547776,-2203619,-8.427221,157.929151,8:25:38S,157:55:45E,57LUL8211368310,SC57-02,H,CHNM,,BP,0,,,,N,,,,LANDOROPASSAGE,Landoro Passage,Landoro Passage,LANDOROPASSAGE,Landoro Passage,Landoro Passage,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547776,-2203618,-8.427221,157.929151,8:25:38S,157:55:45E,57LUL8211368310,SC57-02,H,CHNM,,BP,0,,,,V,,,,LANDOROOPENING,Landoro Opening,Landoro Opening,LANDOROOPENING,Landoro Opening,Landoro Opening,,2010-11-19,"1,2,3,4,5",,,,1993-09-01,,
5,-1547710,-2203516,-8.153801,157.603043,8:09:14S,157:36:11E,57LUL4610098433,SC57-02,H,STM,,BP,0,,,,N,,,,LAE,Lae,Lae,LAE,Lae,Lae,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553531,-2210954,-7.737883,158.591857,7:44:16S,158:35:31E,57MVM5499444658,SB57-14,H,STM,,BP,0,,,,N,,,,ZARIBEANA,Zaribeana,Zaribeana,ZARIBEANA,Zaribeana,Zaribeana,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553528,-2210951,-7.509673,158.52159,7:30:35S,158:31:18E,57MVM4721869879,SB57-14,H,RF,,BP,0,,,,N,,,,ZAOSODUREEF,Zaosodu Reef,Zaosodu Reef,ZAOSODUREEF,Zaosodu Reef,Zaosodu Reef,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553527,-2210950,-7.526924,158.576115,7:31:37S,158:34:34E,57MVM5323667978,SB57-14,H,RF,,BP,0,,,,N,,,,ZAOPONOEREEF,Zaoponoe Reef,Zaoponoe Reef,ZAOPONOEREEF,Zaoponoe Reef,Zaoponoe Reef,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
