RC,UFI,UNI,LAT,LONG,DMS_LAT,DMS_LONG,MGRS,JOG,FC,DSG,PC,CC1,ADM1,POP,ELEV,CC2,NT,LC,SHORT_FORM,GENERIC,SORT_NAME_RO,FULL_NAME_RO,FULL_NAME_ND_RO,SORT_NAME_RG,FULL_NAME_RG,FULL_NAME_ND_RG,NOTE,MODIFY_DATE,DISPLAY,NAME_RANK,NAME_LINK,TRANSL_CD,NM_MODIFY_DATE,F_EFCTV_DT,F_TERM_DT
5,-1552637,-2209816,-9.184671,160.361211,9:11:05S,160:21:40E,57LXK4955384447,SC57-07,T,PT,,BP,0,,,,V,,,,TUGURNAGOPOINT,Tugurnago Point,Tugurnago Point,TUGURNAGOPOINT,Tugurnago Point,Tugurnago Point,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1552631,-2209804,-9.165007,160.388814,9:09:54S,160:23:20E,57LXK5259586610,SC57-07,T,PT,,BP,0,,,,N,,,,TUARIAPOINT,Tuaria Point,Tuaria Point,TUARIAPOINT,Tuaria Point,Tuaria Point,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552631,-2209802,-9.165007,160.388814,9:09:54S,160:23:20E,57LXK5259586610,SC57-07,T,PT,,BP,0,,,,V,,,,TUAREAPOINT,Tuarea Point,Tuarea Point,TUAREAPOINT,Tuarea Point,Tuarea Point,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1552582,-2209742,-9.013296,160.118561,9:00:48S,160:07:07E,57LXL2294803490,SC57-07,T,PT,,BP,0,,,,N,,,,TONGOKAGHOPOINT,Tongokagho Point,Tongokagho Point,TONGOKAGHOPOINT,Tongokagho Point,Tongokagho Point,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552582,-2201518,-9.013296,160.118561,9:00:48S,160:07:07E,57LXL2294803490,SC57-07,T,PT,,BP,0,,,,V,,,,HAVITUPOINT,Havitu Point,Havitu Point,HAVITUPOINT,Havitu Point,Havitu Point,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1552530,-2209672,-8.979578,160.070275,8:58:46S,160:04:13E,57LXL1765107234,SC57-03,T,PT,,BP,0,,,,N,,,,TOGHASELEPOINT,Toghasele Point,Toghasele Point,TOGHASELEPOINT,Toghasele Point,Toghasele Point,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552447,-2199966,-12.292841,168.82778,12:17:34S,168:49:40E,59LKG6374140110,SD59-01,T,ISL,,BP,0,,,,V,,,,BARWELLISLAND,Barwell Island,Barwell Island,BARWELLISLAND,Barwell Island,Barwell Island,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1552447,-2209810,-12.292841,168.82778,12:17:34S,168:49:40E,59LKG6374140110,SD59-01,T,ISL,,BP,0,,,,V,,,,TUCOPIAISLAND,Tucopia Island,Tucopia Island,TUCOPIAISLAND,Tucopia Island,Tucopia Island,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1552447,-2209832,-12.292841,168.82778,12:17:34S,168:49:40E,59LKG6374140110,SD59-01,T,ISL,,BP,0,,,,V,,,,TUKOPIA,Tukopia,Tukopia,TUKOPIA,Tukopia,Tukopia,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1552447,-2209577,-12.292841,168.82778,12:17:34S,168:49:40E,59LKG6374140110,SD59-01,T,ISL,,BP,0,,,,N,,,,TIKOPIA,Tikopia,Tikopia,TIKOPIA,Tikopia,Tikopia,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552447,-2209574,-12.292841,168.82778,12:17:34S,168:49:40E,59LKG6374140110,SD59-01,T,ISL,,BP,0,,,,V,,,,TICOPIAISLAND,Ticopia Island,Ticopia Island,TICOPIAISLAND,Ticopia Island,Ticopia Island,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1552447,14257003,-12.292841,168.82778,12:17:34S,168:49:40E,59LKG6374140110,SD59-01,T,ISL,,BP,0,,,,V,,,,TIKOPIAISLAND,Tikopia Island,Tikopia Island,TIKOPIAISLAND,Tikopia Island,Tikopia Island,,2010-11-16,"1,2,3,4,5",,,,2013-05-09,,
5,-1552092,-2209139,-9.13293,160.389796,9:07:59S,160:23:23E,57LXK5271690157,SC57-07,T,PK,,BP,0,,,,N,,,,TANAMANUMOUNTAIN,Tanamanu Mountain,Tanamanu Mountain,TANAMANUMOUNTAIN,Tanamanu Mountain,Tanamanu Mountain,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552092,-2208329,-9.13293,160.389796,9:07:59S,160:23:23E,57LXK5271690157,SC57-07,T,PK,,BP,0,,,,V,,,,SHARPPEAK,Sharp Peak,Sharp Peak,SHARPPEAK,Sharp Peak,Sharp Peak,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1552090,-2209135,-9.185556,160.218326,9:11:08S,160:13:06E,57LXK3385284406,SC57-07,T,PT,,BP,0,,,,N,,,,TANAKONOLAPOINT,Tanakonola Point,Tanakonola Point,TANAKONOLAPOINT,Tanakonola Point,Tanakonola Point,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551615,-2208574,-9.12387,160.156361,9:07:26S,160:09:23E,57LXK2706591250,SC57-07,T,ISL,,BP,0,,,,V,,,,SONGONANGONAISLAND,Songonangona Island,Songonangona Island,SONGONANGONAISLAND,Songonangona Island,Songonangona Island,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1551615,-2208525,-9.12387,160.156361,9:07:26S,160:09:23E,57LXK2706591250,SC57-07,T,ISL,,BP,0,,,,N,,,,SOGHONANGOLAISLAND,Soghonangola Island,Soghonangola Island,SOGHONANGOLAISLAND,Soghonangola Island,Soghonangola Island,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551615,-2208531,-9.12387,160.156361,9:07:26S,160:09:23E,57LXK2706591250,SC57-07,T,ISL,,BP,0,,,,V,,,,SOGONANGONAISLAND,Sogonangona Island,Sogonangona Island,SOGONANGONAISLAND,Sogonangona Island,Sogonangona Island,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1550729,-2202235,-11.635313,166.893551,11:38:07S,166:53:37E,58LGN0643813084,SC58-16,T,MT,,BP,0,,,,V,,,,MOUNTKAPOGO,Mount Kapogo,Mount Kapogo,KAPOGO MOUNT,"Kapogo, Mount","Kapogo, Mount",,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
